lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847591384764388478403,2024,Saad-Eichel-Stone,VGK,line,5on5,10,1008.0,127.0,0.57,0.54,0.5,6.92,0.5,0.47,1.53,0.21,3.59,2.7,0.49,0.5,0.49,7.0,2.0,5.0,14.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,7.0,9.0,1.0,2.0,11.0,2.0,0.0,10.0,7.0,2.0,0.0,0.24,0.26,0.0,0.0,0.0,0.0,14.58,9.0,9.24,1.0,0.1,0.17,0.17,0.43,0.43,0.43,6.48,0.38,0.37,1.51,0.26,3.55,2.93,0.38,0.38,0.38,7.0,2.0,3.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,8.0,0.0,0.0,8.0,3.0,0.0,5.0,7.0,2.0,0.0,0.13,0.25,0.0,0.0,1.0,0.0,11.35,9.0,8.88,2.0,0.08,0.0,0.0,0.46,0.46,0.45
847638984821098482132,2024,Lafrenire-Trocheck-Berard,NYR,line,5on5,3,1035.0,18.0,0.73,0.59,0.52,8.78,1.03,0.65,2.03,0.25,3.82,3.21,1.0,1.02,0.99,8.0,3.0,8.0,19.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,8.0,11.0,1.0,5.0,10.0,12.0,3.0,4.0,8.0,1.0,2.0,0.27,0.09,0.67,0.0,0.0,0.0,18.95,11.0,10.97,2.0,0.14,0.67,0.67,0.5,0.5,0.49,7.23,0.38,0.4,1.66,0.23,4.1,3.23,0.38,0.39,0.39,7.0,3.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,9.0,1.0,5.0,6.0,7.0,0.0,5.0,10.0,0.0,0.0,0.38,0.0,0.0,1.0,0.0,0.0,13.16,10.0,10.14,2.0,0.08,0.0,0.0,0.46,0.47,0.47
847783984795918483447,2024,Sheary-Geekie-Eyssimont,TBL,line,5on5,2,786.0,6.0,0.53,0.54,0.5,6.35,0.68,0.43,1.78,0.25,3.38,2.48,0.67,0.68,0.67,6.0,3.0,4.0,13.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,6.0,9.0,2.0,4.0,5.0,5.0,0.0,1.0,7.0,0.0,2.0,0.23,0.0,0.45,0.0,0.0,0.0,13.6,9.0,9.16,0.0,0.09,0.22,0.22,0.55,0.55,0.55,6.69,0.61,0.51,1.42,0.19,3.58,2.69,0.61,0.61,0.61,7.0,2.0,2.0,11.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,6.0,8.0,3.0,8.0,8.0,6.0,1.0,3.0,6.0,3.0,0.0,0.24,0.37,0.0,0.0,1.0,0.0,10.52,9.0,8.85,2.0,0.11,0.0,0.0,0.72,0.71,0.71
84754628480001,2024,Vaakanainen-Gudas,ANA,pairing,5on5,3,1911.0,7.0,0.7,0.61,0.67,19.83,1.79,1.27,5.29,0.7,10.83,8.12,1.66,1.7,1.58,17.0,11.0,15.0,43.0,1.0,4.0,0.0,3.0,0.0,11.0,9.0,16.0,27.0,5.0,10.0,12.0,16.0,3.0,7.0,21.0,4.0,3.0,0.58,0.49,0.72,1.0,0.0,0.0,39.92,28.0,26.27,1.0,0.26,0.91,0.91,1.15,1.09,1.03,9.98,0.76,0.67,2.18,0.32,5.68,4.39,0.75,0.8,0.79,10.0,4.0,13.0,27.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,10.0,14.0,4.0,8.0,13.0,15.0,7.0,8.0,9.0,5.0,0.0,0.21,0.55,0.0,0.0,0.0,0.0,29.68,14.0,14.77,7.0,0.14,0.0,0.0,0.9,0.95,0.94
847940784810328481559,2024,Bratt-Hughes-Cotter,NJD,line,5on5,29,1767.0,392.0,0.72,0.58,0.62,21.16,2.31,1.42,5.13,0.76,10.88,8.5,2.27,2.38,2.34,20.0,9.0,9.0,38.0,1.0,4.0,1.0,2.0,0.0,8.0,14.0,19.0,28.0,3.0,8.0,2.0,13.0,2.0,7.0,19.0,6.0,4.0,0.57,0.77,0.97,0.0,1.0,0.0,39.72,29.0,30.13,4.0,0.29,0.57,0.57,2.03,2.1,2.08,13.29,0.89,0.74,3.09,0.41,7.14,5.73,0.88,0.91,0.9,15.0,3.0,10.0,28.0,1.0,1.0,0.0,1.0,0.0,3.0,12.0,14.0,17.0,1.0,2.0,13.0,9.0,3.0,13.0,14.0,4.0,0.0,0.35,0.54,0.0,0.0,1.0,0.0,28.18,18.0,18.08,9.0,0.15,0.18,0.18,0.87,0.87,0.87
847398684815178482745,2024,Killorn-Leason-Mctavish,ANA,line,5on5,8,854.0,101.0,0.78,0.73,0.67,8.74,0.94,0.52,2.1,0.27,4.51,3.66,0.91,0.98,0.95,6.0,6.0,7.0,19.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,6.0,12.0,1.0,2.0,10.0,4.0,1.0,1.0,10.0,1.0,1.0,0.35,0.18,0.41,0.0,0.0,0.0,19.35,12.0,12.18,1.0,0.11,0.0,0.0,1.05,1.09,1.06,4.3,0.26,0.25,1.19,0.14,2.41,1.74,0.26,0.25,0.25,4.0,2.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,6.0,2.0,4.0,10.0,8.0,1.0,1.0,5.0,1.0,0.0,0.16,0.1,0.0,0.0,0.0,0.0,6.97,6.0,5.95,1.0,0.05,0.0,0.0,0.31,0.31,0.3
847645984764688482109,2024,Lafrenire-Miller-Zibanejad,NYR,line,5on5,3,1717.0,6.0,0.76,0.62,0.6,13.24,1.19,0.85,2.88,0.43,6.92,5.72,1.18,1.25,1.23,6.0,12.0,10.0,28.0,0.0,0.0,0.0,3.0,0.0,6.0,9.0,6.0,18.0,2.0,4.0,18.0,11.0,3.0,5.0,13.0,5.0,0.0,0.53,0.66,0.0,0.0,0.0,0.0,29.08,18.0,18.79,3.0,0.18,0.0,0.0,1.37,1.43,1.41,7.96,0.39,0.43,2.13,0.28,5.13,3.65,0.38,0.37,0.37,6.0,6.0,5.0,17.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,6.0,12.0,0.0,0.0,11.0,18.0,1.0,15.0,11.0,1.0,0.0,0.22,0.16,0.0,0.0,0.0,0.0,16.61,12.0,11.84,7.0,0.09,0.02,0.02,0.45,0.43,0.43
847519184764598482132,2024,Berard-Zibanejad-Smith,NYR,line,5on5,6,1344.0,43.0,0.39,0.39,0.36,12.92,1.54,0.94,3.27,0.41,5.65,4.19,1.45,1.48,1.4,11.0,5.0,8.0,24.0,0.0,3.0,0.0,2.0,0.0,4.0,7.0,11.0,16.0,2.0,4.0,11.0,11.0,0.0,6.0,9.0,5.0,2.0,0.3,0.65,0.6,0.0,0.0,0.0,23.47,16.0,15.8,2.0,0.2,0.71,0.71,1.03,1.03,1.01,22.16,2.37,1.43,6.26,0.84,10.52,7.58,2.2,2.38,2.21,17.0,12.0,9.0,38.0,1.0,5.0,1.0,0.0,0.0,12.0,11.0,16.0,28.0,1.0,2.0,9.0,12.0,4.0,5.0,21.0,3.0,5.0,0.59,0.37,1.42,0.0,1.0,0.0,37.97,29.0,28.63,1.0,0.31,1.14,1.14,1.54,1.51,1.48
84769068478970,2024,Gostisbehere-Chatfield,CAR,pairing,5on5,24,1852.0,192.0,0.54,0.67,0.58,20.43,2.04,1.44,5.38,0.75,10.21,8.18,1.94,2.07,1.96,17.0,11.0,19.0,47.0,2.0,6.0,1.0,4.0,0.0,7.0,9.0,15.0,26.0,1.0,2.0,19.0,7.0,4.0,6.0,20.0,4.0,4.0,0.48,0.52,1.04,1.0,0.0,1.0,47.34,28.0,28.4,4.0,0.31,1.2,1.2,1.14,1.16,1.14,14.43,1.75,1.1,2.93,0.49,7.91,5.82,1.7,1.73,1.68,15.0,5.0,3.0,23.0,2.0,1.0,1.0,6.0,0.0,5.0,6.0,13.0,18.0,1.0,2.0,9.0,17.0,2.0,6.0,11.0,7.0,2.0,0.41,0.83,0.52,0.0,1.0,1.0,22.71,20.0,19.64,2.0,0.23,0.12,0.12,1.87,1.83,1.78
84774998482142,2024,Drysdale-Ristolainen,PHI,pairing,5on5,22,1014.0,210.0,0.62,0.63,0.67,14.53,0.76,0.81,3.58,0.47,7.8,6.59,0.72,0.76,0.72,12.0,8.0,2.0,22.0,0.0,3.0,0.0,1.0,0.0,5.0,11.0,12.0,20.0,1.0,2.0,3.0,7.0,0.0,2.0,19.0,0.0,1.0,0.54,0.0,0.22,0.0,0.0,0.0,21.64,20.0,19.75,0.0,0.16,0.3,0.28,0.64,0.64,0.62,7.37,0.47,0.41,1.91,0.23,4.06,2.92,0.47,0.48,0.48,7.0,3.0,3.0,13.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,5.0,8.0,0.0,0.0,2.0,13.0,2.0,4.0,8.0,2.0,0.0,0.18,0.29,0.0,1.0,1.0,0.0,13.88,10.0,10.71,2.0,0.08,0.18,0.18,0.37,0.39,0.39
847802084781468482859,2024,Highmore-Amadio-Ostapchuk,OTT,line,5on5,10,1703.0,108.0,0.38,0.42,0.34,8.2,0.43,0.42,2.0,0.28,4.21,3.66,0.43,0.43,0.43,5.0,6.0,10.0,21.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,10.0,0.0,0.0,9.0,22.0,2.0,5.0,9.0,2.0,0.0,0.2,0.23,0.0,1.0,0.0,0.0,20.84,11.0,10.94,4.0,0.09,0.0,0.0,0.52,0.51,0.51,14.82,0.71,0.86,3.64,0.48,8.71,6.61,0.7,0.73,0.73,13.0,8.0,8.0,29.0,0.0,0.0,0.0,6.0,0.0,7.0,8.0,13.0,21.0,0.0,0.0,14.0,23.0,1.0,9.0,20.0,1.0,0.0,0.6,0.11,0.0,0.0,0.0,0.0,30.33,21.0,21.79,7.0,0.17,0.0,0.0,0.88,0.91,0.91
84764638478136,2024,Brodin-Middleton,MIN,pairing,5on5,25,2748.0,133.0,0.39,0.39,0.47,16.66,1.0,0.85,4.71,0.55,8.9,6.98,0.99,1.03,1.02,14.0,9.0,6.0,29.0,1.0,1.0,0.0,4.0,0.0,8.0,9.0,13.0,22.0,1.0,2.0,10.0,16.0,6.0,16.0,20.0,2.0,1.0,0.41,0.26,0.33,1.0,0.0,0.0,29.63,23.0,23.81,10.0,0.18,0.33,0.33,0.85,0.88,0.87,18.43,1.55,1.3,4.53,0.69,10.19,7.75,1.53,1.5,1.48,14.0,12.0,19.0,45.0,1.0,1.0,0.0,5.0,0.0,11.0,8.0,13.0,25.0,0.0,0.0,7.0,13.0,4.0,12.0,20.0,5.0,1.0,0.64,0.68,0.23,1.0,0.0,0.0,44.57,26.0,25.58,1.0,0.27,0.19,0.19,1.63,1.58,1.57
847648084801138482149,2024,Iafallo-Namestnikov-Perfetti,WPG,line,5on5,18,2122.0,174.0,0.85,0.6,0.72,17.34,1.69,1.1,4.86,0.54,8.49,6.31,1.65,1.79,1.74,11.0,12.0,7.0,30.0,0.0,2.0,0.0,0.0,0.0,7.0,14.0,11.0,23.0,1.0,2.0,14.0,13.0,5.0,13.0,15.0,6.0,2.0,0.28,0.86,0.55,0.0,0.0,0.0,31.34,23.0,23.98,8.0,0.23,0.46,0.46,1.46,1.53,1.51,6.18,0.3,0.4,1.73,0.2,3.8,2.58,0.3,0.3,0.3,5.0,4.0,11.0,20.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,8.0,0.0,0.0,15.0,11.0,1.0,9.0,8.0,1.0,0.0,0.16,0.14,0.0,0.0,1.0,0.0,19.73,9.0,8.78,4.0,0.08,0.0,0.0,0.38,0.37,0.37
847523184775008481601,2024,Cizikas-Horvat-Holmstrom,NYI,line,5on5,11,1065.0,112.0,0.26,0.27,0.28,3.23,0.19,0.22,1.02,0.11,2.05,1.41,0.19,0.19,0.19,4.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,8.0,7.0,1.0,1.0,5.0,0.0,0.0,0.19,0.0,0.0,2.0,0.0,0.0,7.18,5.0,5.03,0.0,0.05,0.0,0.0,0.23,0.23,0.23,9.54,0.54,0.6,2.68,0.29,5.18,3.7,0.54,0.55,0.55,9.0,4.0,6.0,19.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,8.0,12.0,0.0,0.0,10.0,8.0,1.0,4.0,11.0,2.0,0.0,0.3,0.24,0.0,0.0,1.0,0.0,19.49,13.0,13.32,3.0,0.12,0.03,0.03,0.63,0.65,0.65
84757538480058,2024,Joseph-Faulk,STL,pairing,5on5,14,5323.0,65.0,0.31,0.4,0.41,38.42,2.49,2.15,9.88,1.21,21.26,16.01,2.43,2.42,2.36,42.0,11.0,18.0,71.0,1.0,2.0,0.0,7.0,0.0,17.0,26.0,41.0,52.0,6.0,15.0,43.0,30.0,10.0,22.0,45.0,6.0,2.0,1.11,0.88,0.5,0.0,0.0,1.0,68.86,53.0,52.05,15.0,0.44,0.47,0.47,2.45,2.39,2.38,55.65,5.48,3.54,13.91,1.85,30.29,21.93,5.35,5.63,5.49,52.0,25.0,28.0,105.0,6.0,6.0,0.0,12.0,0.0,24.0,29.0,46.0,71.0,6.0,18.0,40.0,35.0,8.0,25.0,52.0,17.0,8.0,1.37,1.93,2.19,2.0,2.0,2.0,105.63,77.0,77.59,14.0,0.74,1.38,1.38,4.84,4.99,4.96
847456484765398476873,2024,Jankowski-Stamkos-Marchessault,NSH,line,5on5,15,833.0,216.0,0.66,0.53,0.63,10.46,1.02,0.65,2.43,0.37,6.08,4.45,0.98,1.0,0.96,14.0,1.0,4.0,19.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,14.0,15.0,0.0,0.0,9.0,6.0,5.0,5.0,11.0,2.0,2.0,0.23,0.25,0.54,0.0,0.0,0.0,18.78,15.0,14.76,3.0,0.14,0.28,0.28,0.88,0.87,0.83,6.75,0.53,0.38,1.93,0.2,3.46,2.5,0.53,0.56,0.56,5.0,4.0,8.0,17.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,5.0,9.0,0.0,0.0,7.0,5.0,7.0,10.0,6.0,3.0,0.0,0.13,0.41,0.0,0.0,0.0,0.0,17.11,9.0,9.13,5.0,0.08,0.0,0.0,0.61,0.64,0.64
84816058482803,2024,Lacombe-Zellweger,ANA,pairing,5on5,28,10182.0,145.0,0.51,0.55,0.57,103.47,8.32,6.29,24.86,3.12,55.94,41.48,7.94,8.2,7.83,98.0,42.0,44.0,184.0,8.0,8.0,2.0,28.0,0.0,41.0,55.0,90.0,132.0,6.0,12.0,63.0,80.0,14.0,45.0,115.0,16.0,9.0,3.78,1.8,2.74,4.0,1.0,3.0,182.9,140.0,140.48,12.0,1.3,1.95,1.95,7.67,7.59,7.47,78.06,7.97,5.21,18.87,2.75,40.53,30.69,7.55,8.03,7.62,65.0,41.0,45.0,151.0,5.0,15.0,0.0,21.0,0.0,31.0,34.0,60.0,101.0,11.0,22.0,91.0,66.0,15.0,37.0,70.0,27.0,9.0,2.09,3.53,2.34,4.0,1.0,0.0,152.42,106.0,107.57,19.0,1.09,2.46,2.46,6.59,6.66,6.49
847942084821758483468,2024,Thompson-Kulich-Peterka,BUF,line,5on5,21,8583.0,103.0,0.51,0.53,0.56,98.96,7.81,6.34,24.92,3.32,54.15,39.45,7.4,7.88,7.47,84.0,52.0,36.0,172.0,17.0,13.0,1.0,18.0,0.0,41.0,47.0,67.0,119.0,7.0,16.0,88.0,42.0,9.0,45.0,109.0,20.0,7.0,3.16,2.59,2.06,12.0,4.0,1.0,173.26,136.0,136.67,15.0,1.31,2.54,2.54,6.58,6.66,6.46,78.69,7.58,5.3,19.12,2.56,42.59,30.85,7.29,7.57,7.29,72.0,36.0,43.0,151.0,9.0,6.0,1.0,10.0,0.0,36.0,47.0,63.0,99.0,10.0,25.0,99.0,45.0,12.0,38.0,73.0,29.0,6.0,2.21,3.67,1.69,4.0,4.0,1.0,151.44,108.0,108.78,15.0,1.1,1.33,1.33,7.35,7.35,7.23
847514984788648481557,2024,Boldy-Johansson-Kaprizov,MIN,line,5on5,3,899.0,17.0,0.68,0.53,0.58,10.51,0.79,0.69,2.21,0.32,5.53,4.46,0.77,0.76,0.75,8.0,6.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,7.0,13.0,1.0,2.0,7.0,3.0,2.0,6.0,11.0,3.0,0.0,0.42,0.37,0.0,1.0,0.0,0.0,16.66,14.0,13.82,1.0,0.14,0.0,0.0,0.93,0.9,0.88,7.18,0.37,0.36,2.05,0.24,4.0,2.98,0.37,0.39,0.39,7.0,3.0,5.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,6.0,9.0,0.0,0.0,10.0,2.0,1.0,2.0,9.0,1.0,0.0,0.29,0.09,0.0,1.0,0.0,0.0,15.61,10.0,10.38,1.0,0.08,0.0,0.0,0.45,0.47,0.47
84779488482142,2024,Sanheim-Drysdale,PHI,pairing,5on5,49,12273.0,265.0,0.5,0.46,0.46,90.16,7.77,6.1,22.31,2.82,47.93,35.07,7.56,7.76,7.55,88.0,34.0,56.0,178.0,7.0,4.0,0.0,16.0,0.0,30.0,65.0,81.0,115.0,7.0,16.0,105.0,59.0,30.0,59.0,89.0,27.0,6.0,2.55,3.36,1.87,4.0,3.0,0.0,173.96,122.0,119.89,27.0,1.27,0.82,0.6,8.44,8.4,8.29,105.27,7.9,6.47,26.42,3.37,57.64,42.2,7.68,8.08,7.84,95.0,49.0,65.0,209.0,12.0,8.0,3.0,24.0,0.0,41.0,59.0,83.0,132.0,6.0,12.0,83.0,64.0,12.0,54.0,123.0,14.0,7.0,3.84,1.62,2.45,7.0,1.0,4.0,215.53,144.0,147.16,30.0,1.32,2.29,2.29,6.93,7.07,7.02
847653984768738476925,2024,Jankowski-Sissons-Marchessault,NSH,line,5on5,4,914.0,41.0,0.33,0.46,0.38,3.78,0.27,0.25,0.9,0.14,2.67,1.77,0.27,0.25,0.25,4.0,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,6.0,0.0,0.0,9.0,8.0,1.0,1.0,5.0,1.0,0.0,0.15,0.12,0.0,0.0,0.0,0.0,10.38,6.0,5.66,1.0,0.05,0.0,0.0,0.32,0.3,0.3,7.22,0.55,0.47,1.63,0.22,4.06,3.06,0.55,0.58,0.58,10.0,0.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,10.0,10.0,0.0,0.0,4.0,3.0,1.0,2.0,7.0,2.0,1.0,0.16,0.17,0.22,0.0,0.0,0.0,13.7,10.0,10.51,1.0,0.1,0.0,0.0,0.65,0.69,0.69
847569284788648482079,2024,Kaprizov-Rossi-Zuccarello,MIN,line,5on5,25,15560.0,55.0,0.54,0.51,0.52,132.56,11.92,8.7,32.94,4.46,71.28,52.7,11.1,12.21,11.37,125.0,57.0,71.0,253.0,17.0,17.0,2.0,22.0,1.0,53.0,72.0,108.0,165.0,10.0,23.0,117.0,40.0,18.0,75.0,135.0,32.0,15.0,3.9,3.86,4.17,8.0,9.0,0.0,259.31,182.0,186.57,31.0,1.81,4.05,4.05,9.68,9.86,9.66,124.29,10.29,8.07,30.31,4.07,67.5,49.76,9.94,10.21,9.86,110.0,60.0,71.0,241.0,9.0,14.0,1.0,23.0,0.0,51.0,73.0,101.0,161.0,16.0,35.0,123.0,99.0,23.0,70.0,130.0,29.0,11.0,3.6,3.67,3.03,3.0,5.0,1.0,237.2,170.0,167.46,23.0,1.66,3.44,3.44,8.51,8.38,8.31
847579184779878481624,2024,Hall-Donato-Mikheyev,CHI,line,5on5,3,793.0,32.0,0.72,0.58,0.67,7.04,0.64,0.47,1.79,0.24,4.04,2.82,0.58,0.61,0.56,5.0,5.0,1.0,11.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,5.0,10.0,0.0,0.0,5.0,5.0,1.0,3.0,8.0,1.0,1.0,0.25,0.13,0.26,0.0,0.0,0.0,10.73,10.0,9.72,0.0,0.1,0.39,0.39,0.35,0.33,0.32,3.71,0.24,0.17,0.86,0.11,1.99,1.61,0.24,0.26,0.26,2.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,3.0,5.0,0.0,4.0,3.0,2.0,0.0,0.03,0.21,0.0,0.0,1.0,0.0,8.37,5.0,5.23,3.0,0.04,0.0,0.0,0.28,0.3,0.3
84793718480887,2024,Harris-Fabbro,CBJ,pairing,5on5,9,668.0,67.0,0.63,0.65,0.57,5.91,0.29,0.3,1.3,0.18,2.98,2.94,0.28,0.28,0.27,7.0,1.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,7.0,8.0,1.0,2.0,1.0,4.0,0.0,4.0,6.0,2.0,0.0,0.08,0.21,0.0,0.0,0.0,0.0,13.31,8.0,8.37,1.0,0.06,0.13,0.13,0.22,0.23,0.22,4.59,0.17,0.21,1.37,0.14,2.27,1.84,0.16,0.17,0.16,3.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,6.0,3.0,6.0,3.0,1.0,0.0,2.0,6.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,6.97,6.0,6.11,2.0,0.04,0.0,0.0,0.22,0.22,0.2
847688284779878481624,2024,Teravainen-Donato-Mikheyev,CHI,line,5on5,13,5350.0,83.0,0.54,0.52,0.52,40.38,3.69,2.92,9.76,1.44,22.02,16.16,3.57,3.82,3.69,34.0,22.0,24.0,80.0,8.0,7.0,1.0,2.0,0.0,17.0,22.0,26.0,48.0,3.0,6.0,32.0,21.0,10.0,32.0,43.0,10.0,3.0,1.42,1.46,0.82,5.0,2.0,1.0,80.24,56.0,56.71,20.0,0.61,1.04,1.04,3.26,3.35,3.29,37.27,3.16,2.52,9.36,1.2,20.75,15.0,3.13,3.21,3.18,36.0,16.0,21.0,73.0,5.0,1.0,0.0,3.0,0.0,20.0,23.0,31.0,47.0,0.0,0.0,60.0,29.0,5.0,20.0,38.0,12.0,2.0,1.14,1.43,0.6,0.0,4.0,1.0,73.32,52.0,52.68,11.0,0.53,0.19,0.19,3.51,3.56,3.53
847935184808408482702,2024,Steel-Stankoven-Bck,DAL,line,5on5,21,4651.0,165.0,0.5,0.53,0.49,30.81,2.04,1.75,7.87,1.03,16.85,12.47,1.97,2.04,1.97,27.0,15.0,30.0,72.0,0.0,2.0,0.0,9.0,0.0,21.0,10.0,27.0,42.0,4.0,11.0,49.0,21.0,5.0,29.0,36.0,5.0,1.0,1.19,0.58,0.26,0.0,0.0,0.0,73.65,42.0,42.86,7.0,0.36,0.29,0.29,2.1,2.12,2.08,31.51,2.02,1.74,7.88,1.06,17.38,13.91,1.98,1.96,1.92,27.0,17.0,21.0,65.0,1.0,0.0,0.0,8.0,0.0,16.0,19.0,26.0,43.0,6.0,17.0,34.0,49.0,5.0,21.0,38.0,5.0,1.0,1.16,0.56,0.3,0.0,1.0,0.0,62.34,44.0,42.57,10.0,0.35,0.0,0.0,2.38,2.3,2.25
848001884815408482476,2024,Heineman-Suzuki-Caufield,MTL,line,5on5,5,659.0,58.0,0.12,0.29,0.38,4.22,0.12,0.2,1.22,0.14,2.5,1.83,0.12,0.12,0.12,5.0,1.0,1.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,4.0,9.0,2.0,6.0,6.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,7.41,6.0,6.31,5.0,0.04,0.0,0.0,0.15,0.17,0.16,7.22,0.86,0.61,1.69,0.3,3.86,2.68,0.85,0.85,0.85,4.0,6.0,7.0,17.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,3.0,9.0,1.0,2.0,5.0,3.0,0.0,4.0,5.0,4.0,1.0,0.07,0.48,0.32,0.0,1.0,0.0,16.88,10.0,10.05,1.0,0.13,0.11,0.11,0.88,0.87,0.87
84779508481014,2024,Romanov-Deangelo,NYI,pairing,5on5,19,16297.0,24.0,0.43,0.49,0.49,143.87,12.05,9.44,37.14,4.91,77.91,57.54,11.53,11.95,11.42,148.0,51.0,84.0,283.0,12.0,17.0,3.0,26.0,0.0,78.0,66.0,136.0,187.0,12.0,24.0,137.0,110.0,16.0,74.0,150.0,39.0,10.0,4.49,5.02,2.54,5.0,5.0,2.0,283.97,199.0,198.48,32.0,1.97,2.97,2.97,11.05,11.01,10.73,148.77,15.69,10.2,36.83,5.03,80.52,57.73,15.04,15.67,15.03,131.0,75.0,90.0,296.0,11.0,16.0,1.0,30.0,0.0,73.0,76.0,120.0,195.0,11.0,22.0,123.0,87.0,15.0,90.0,142.0,47.0,17.0,4.56,6.08,5.05,4.0,6.0,1.0,296.54,206.0,206.47,46.0,2.12,3.92,3.92,13.89,13.93,13.75
